1570044631.2971115,1570044631.296994,4,0.74606,0.58093,0.32515,0.01346,-0.00153,-0.00392,-0.01805
1570044631.3042345,1570044631.3040054,3,0.58849,0.66699,0.0433,-0.4549,-0.00472,0.00567,-0.02504
1570044631.310291,1570044631.3101175,3,0.58893,0.66685,0.0428,-0.45458,0.00463,0.01245,-0.0357
1570044631.313219,1570044631.3130815,4,0.74696,0.58008,0.32461,0.01331,0.04985,0.02717,-0.0029
1570044631.323267,1570044631.32311,3,0.58959,0.66658,0.04201,-0.45419,0.01425,0.01774,-0.04643
1570044631.331257,1570044631.3311057,3,0.58987,0.66641,0.04168,-0.4541,0.01296,0.0135,-0.04053
1570044631.3392625,1570044631.3390834,4,0.74794,0.57906,0.32421,0.01301,0.059,0.05403,-0.00304
1570044631.3471377,1570044631.3469768,3,0.59042,0.66604,0.041,-0.45399,0.00439,-0.02286,-0.02235
1570044631.3520975,1570044631.3519769,4,0.74846,0.57821,0.32453,0.01265,-0.02971,-0.00669,-0.00653
1570044631.3572032,1570044631.357074,4,0.74868,0.57766,0.32499,0.01308,-0.0347,-0.03479,0.01557
1570044631.363217,1570044631.363099,4,0.74884,0.57733,0.32518,0.01334,-0.03116,-0.01969,0.02172
1570044631.3702772,1570044631.3701105,4,0.74899,0.57706,0.32533,0.01357,-0.02959,-0.00355,0.01835
1570044631.3761222,1570044631.3759584,3,0.59197,0.66534,0.04076,-0.45303,0.06174,-0.01528,-0.01544
1570044631.3792028,1570044631.3790846,4,0.74914,0.57686,0.32533,0.0136,-0.01339,0.01389,0.02533
1570044631.386217,1570044631.3860846,4,0.74926,0.57674,0.32526,0.01346,0.01087,0.02673,0.04258
1570044631.3911774,1570044631.391008,3,0.59284,0.66499,0.04091,-0.4524,0.08158,-0.00584,-0.02427
1570044631.4013374,1570044631.4011562,4,0.74928,0.57678,0.32517,0.01327,0.01535,0.01582,0.01814
1570044631.406254,1570044631.406046,3,0.59367,0.66465,0.04049,-0.45183,-0.00333,0.02565,-0.093
1570044631.4092662,1570044631.409104,4,0.74926,0.57682,0.32515,0.01322,0.0215,0.01872,0.04626
1570044631.413162,1570044631.4130654,3,0.59407,0.66429,0.03998,-0.45189,0.02839,0.02099,-0.10513
1570044631.416154,1570044631.41604,4,0.74917,0.57694,0.32514,0.01311,0.0416,0.01703,0.04141
1570044631.4221923,1570044631.4220698,3,0.59427,0.66401,0.03976,-0.45206,0.03055,5e-05,-0.08964
