t_seat_pos,seat_pos,t_imus,qang,t_leg_stim,leg_stim,pic_leg_stim,leg_stim_duration
1570044682.370368,259.0,1570044682.3597114,30.394255395438528,1570044682.3556986,1.0,1.0,
1570044682.4023235,261.0,1570044682.3697114,29.735702185138884,1570044682.4181752,1.0,0.0,
1570044682.4343507,263.0,1570044682.3797114,29.735702185138884,1570044682.4857006,1.0,0.0,
1570044682.4705238,268.0,1570044682.3897114,29.548437213925553,1570044682.5519123,1.0,0.0,
1570044682.5025275,273.0,1570044682.3997114,29.48214895910098,1570044682.6182504,1.0,0.0,
1570044682.5343325,280.0,1570044682.4097114,29.44362980184653,1570044682.7095044,1.0,0.0,
1570044682.5704,288.0,1570044682.4197114,29.444636968443028,1570044682.7683125,1.0,0.0,
1570044682.6024399,296.0,1570044682.4297113,29.437962689254892,1570044682.8295276,1.0,0.0,
1570044682.6345477,306.0,1570044682.4397113,29.330544376968984,1570044682.8907046,1.0,0.0,
1570044682.6704433,316.0,1570044682.4497113,29.330544376968984,1570044682.9595277,1.0,0.0,
1570044682.7023134,326.0,1570044682.4597113,28.93998987600616,1570044683.0144804,1.0,0.0,
1570044682.7343664,335.0,1570044682.4697113,28.13183892322605,1570044683.082041,1.0,0.0,
1570044682.7704473,345.0,1570044682.4797113,28.13183892322605,1570044683.1495204,0.0,1.0,
1570044682.8023715,353.0,1570044682.4897113,26.656610350793002,1570044683.2170317,0.0,0.0,
1570044682.8344913,358.0,1570044682.4997113,26.656610350793002,1570044683.3094707,0.0,0.0,
1570044682.8703759,364.0,1570044682.5097113,25.59599002261617,1570044683.3708277,0.0,0.0,
1570044682.9024198,368.0,1570044682.5197113,25.59599002261617,1570044683.447023,0.0,0.0,
1570044682.9343703,373.0,1570044682.5297112,24.909935850039073,1570044683.490751,0.0,0.0,
1570044682.9704056,376.0,1570044682.5397112,24.909935850039073,1570044683.553259,0.0,0.0,
1570044683.002392,379.0,1570044682.5497112,20.039166565035675,1570044683.6207561,-1.0,1.0,
1570044683.0343635,380.0,1570044682.5597112,20.039166565035675,1570044683.6882954,-1.0,0.0,
1570044683.0704322,382.0,1570044682.5697112,20.039166565035675,1570044683.7557755,-1.0,0.0,
1570044683.1027913,384.0,1570044682.5797112,20.039166565035675,1570044683.849471,-1.0,0.0,
1570044683.134407,385.0,1570044682.5897112,18.330782412761597,1570044683.9095042,-1.0,0.0,
1570044683.1703606,387.0,1570044682.5997112,17.54331194127797,1570044683.969695,-1.0,0.0,
1570044683.2023308,388.0,1570044682.6097112,16.788202224593405,1570044684.0283046,-1.0,0.0,
1570044683.2344177,388.0,1570044682.6197112,14.27711483543541,1570044684.0908158,-1.0,0.0,
1570044683.270352,388.0,1570044682.6297112,14.27711483543541,1570044684.1533291,-1.0,0.0,
1570044683.3023539,387.0,1570044682.6397111,14.27711483543541,1570044684.2195337,-1.0,0.0,
1570044683.3343647,389.0,1570044682.6497111,13.604756988113131,1570044684.285757,-1.0,0.0,
1570044683.370361,388.0,1570044682.6597111,14.554848895471569,1570044684.351996,-1.0,0.0,
1570044683.402345,388.0,1570044682.669711,14.554848895471569,1570044684.4182584,-1.0,0.0,
1570044683.4344318,388.0,1570044682.679711,14.554848895471569,1570044684.5095353,-1.0,0.0,
1570044683.4703424,388.0,1570044682.689711,18.97625637134072,1570044684.5696638,-1.0,0.0,
1570044683.5023544,389.0,1570044682.699711,18.97625637134072,1570044684.635717,-1.0,0.0,
1570044683.534592,389.0,1570044682.709711,18.97625637134072,1570044684.751968,1.0,1.0,
1570044683.570974,389.0,1570044682.719711,18.97625637134072,1570044684.8157146,1.0,0.0,
1570044683.6026456,390.0,1570044682.729711,18.97625637134072,1570044684.881979,1.0,0.0,
1570044683.634348,389.0,1570044682.739711,19.599735606426705,1570044684.9482243,1.0,0.0,
1570044683.6704025,389.0,1570044682.749711,18.28604398363837,1570044685.0157077,1.0,0.0,
1570044683.7023842,389.0,1570044682.759711,18.28604398363837,1570044685.1095886,1.0,0.0,
1570044683.7344189,387.0,1570044682.769711,18.110810403657894,1570044685.1697676,1.0,0.0,
1570044683.77041,384.0,1570044682.779711,17.398682305224877,1570044685.2295556,1.0,0.0,
1570044683.8023992,380.0,1570044682.789711,17.398682305224877,1570044685.290739,1.0,0.0,
1570044683.8344364,376.0,1570044682.799711,16.410277586626812,1570044685.3495455,1.0,0.0,
1570044683.8703506,372.0,1570044682.809711,15.828680720146444,1570044685.4144905,1.0,0.0,
1570044683.9023848,365.0,1570044682.819711,15.828680720146444,1570044685.4808068,1.0,0.0,
1570044683.9345946,361.0,1570044682.829711,15.828680720146444,1570044685.5469923,0.0,1.0,
1570044683.9704158,354.0,1570044682.839711,15.828680720146444,1570044685.6145015,0.0,0.0,
1570044684.0025332,347.0,1570044682.849711,15.828680720146444,1570044685.6798072,0.0,0.0,
1570044684.034427,340.0,1570044682.859711,15.294461585664138,1570044685.769627,0.0,0.0,
1570044684.0703626,333.0,1570044682.869711,15.294461585664138,1570044685.829516,0.0,0.0,
1570044684.1027107,325.0,1570044682.879711,15.294461585664138,1570044685.8907466,0.0,0.0,
1570044684.1344535,317.0,1570044682.889711,15.294461585664138,1570044685.9495096,0.0,0.0,
1570044684.1703563,310.0,1570044682.899711,15.294461585664138,1570044686.0107687,-1.0,1.0,
1570044684.2024736,302.0,1570044682.909711,15.294461585664138,1570044686.077031,-1.0,0.0,
1570044684.234766,294.0,1570044682.9197109,15.294461585664138,1570044686.1445749,-1.0,0.0,
1570044684.270443,287.0,1570044682.9297109,15.294461585664138,1570044686.2108202,-1.0,0.0,
1570044684.302754,282.0,1570044682.9397109,15.294461585664138,1570044686.277093,-1.0,0.0,
1570044684.3345315,275.0,1570044682.9497108,15.294461585664138,1570044686.3697677,-1.0,0.0,
1570044684.3703747,271.0,1570044682.9597108,15.294461585664138,1570044686.429576,-1.0,0.0,
1570044684.4024072,267.0,1570044682.9697108,15.752635603945349,1570044686.48829,-1.0,0.0,
1570044684.4344866,263.0,1570044682.9797108,16.860582139570152,1570044686.5495806,-1.0,0.0,
1570044684.4703696,260.0,1570044682.9897108,18.202871809134397,1570044686.6095626,-1.0,0.0,
1570044684.502373,257.0,1570044682.9997108,21.24905944804333,1570044686.6758554,-1.0,0.0,
1570044684.5344448,257.0,1570044683.0097108,21.24905944804333,1570044686.7420118,-1.0,0.0,
1570044684.5707016,257.0,1570044683.0197108,21.24905944804333,1570044686.8070812,-1.0,0.0,
1570044684.6024213,258.0,1570044683.0297108,21.94053920827785,1570044686.8733342,-1.0,0.0,
1570044684.6344197,260.0,1570044683.0397108,24.665122810894257,1570044686.9648674,-1.0,0.0,
1570044684.6703787,262.0,1570044683.0497108,24.665122810894257,1570044687.0283656,-1.0,0.0,
1570044684.702393,267.0,1570044683.0597107,26.189733924769364,1570044687.149579,1.0,1.0,
1570044684.7344534,273.0,1570044683.0697107,29.169844424371213,1570044687.2095819,1.0,0.0,
1570044684.7704966,280.0,1570044683.0797107,33.50630363366218,1570044687.2870746,1.0,0.0,
1570044684.802387,286.0,1570044683.0897107,33.50630363366218,1570044687.3370388,1.0,0.0,
1570044684.8344722,295.0,1570044683.0997107,38.55738354312194,1570044687.4033625,1.0,0.0,
1570044684.8704886,305.0,1570044683.1097107,38.55738354312194,1570044687.469768,1.0,0.0,
1570044684.9023976,314.0,1570044683.1197107,38.55738354312194,1570044687.5371215,1.0,0.0,
1570044684.9343662,324.0,1570044683.1297107,38.55738354312194,1570044687.6296127,1.0,0.0,
1570044684.9703465,334.0,1570044683.1397107,40.79127646214268,1570044687.6946056,1.0,0.0,
1570044685.0027976,342.0,1570044683.1497107,43.474154268575376,1570044687.7508078,1.0,0.0,
1570044685.0346181,351.0,1570044683.1597106,43.474154268575376,1570044687.8083704,1.0,0.0,
1570044685.0704045,359.0,1570044683.1697106,43.474154268575376,1570044687.8671732,1.0,0.0,
1570044685.1024008,366.0,1570044683.1797106,57.55707956750876,1570044687.9334729,0.0,1.0,
1570044685.134703,370.0,1570044683.1897106,57.55707956750876,1570044687.9995887,0.0,0.0,
1570044685.1705623,376.0,1570044683.1997106,57.55707956750876,1570044688.073398,0.0,0.0,
1570044685.2024744,378.0,1570044683.2097106,57.55707956750876,1570044688.1321058,0.0,0.0,
1570044685.2344613,381.0,1570044683.2197106,57.55707956750876,1570044688.1984022,0.0,0.0,
1570044685.2704256,383.0,1570044683.2297106,57.55707956750876,1570044688.2896674,0.0,0.0,
1570044685.3026087,384.0,1570044683.2397106,65.36145033225525,1570044688.3484313,0.0,0.0,
1570044685.3346064,385.0,1570044683.2497106,65.36145033225525,1570044688.4095938,-1.0,1.0,
1570044685.3704226,385.0,1570044683.2597106,65.36145033225525,1570044688.4683747,-1.0,0.0,
1570044685.4024782,386.0,1570044683.2697105,65.36145033225525,1570044688.5320992,-1.0,0.0,
1570044685.434396,385.0,1570044683.2797105,69.17901100373227,1570044688.5983284,-1.0,0.0,3.246281385421753
1570044685.4704406,387.0,1570044683.2897105,69.17901100373227,1570044688.6620815,-1.0,0.0,
1570044685.5026946,386.0,1570044683.2997105,73.53638847661621,1570044688.7296107,-1.0,0.0,
1570044685.5344634,386.0,1570044683.3097105,73.53638847661621,1570044688.7970738,-1.0,0.0,
1570044685.5703735,386.0,1570044683.3197105,73.53638847661621,1570044688.8598685,-1.0,0.0,
1570044685.6025996,386.0,1570044683.3297105,73.53638847661621,1570044688.9458423,-1.0,0.0,
1570044685.6346319,386.0,1570044683.3397105,74.30312052285451,1570044689.0083709,-1.0,0.0,
1570044685.6704526,386.0,1570044683.3497105,74.86829145312882,1570044689.069621,-1.0,0.0,
1570044685.702393,387.0,1570044683.3597105,74.96121606393129,1570044689.1309004,-1.0,0.0,
1570044685.7344031,388.0,1570044683.3697104,74.90712729024999,1570044689.1921525,-1.0,0.0,
1570044685.7704473,388.0,1570044683.3797104,74.00185482937724,1570044689.258416,-1.0,0.0,
1570044685.802605,388.0,1570044683.3897104,74.00185482937724,1570044689.3259187,-1.0,0.0,
1570044685.8345504,388.0,1570044683.3997104,73.53467348856985,1570044689.3921475,-1.0,0.0,
1570044685.8703933,388.0,1570044683.4097104,72.74373892516884,1570044689.550891,1.0,1.0,
1570044685.9025064,388.0,1570044683.4197104,71.21674308705012,1570044689.609667,1.0,0.0,
1570044685.934477,389.0,1570044683.4297104,69.90204297411871,1570044689.6696715,1.0,0.0,
1570044685.9705365,389.0,1570044683.4397104,68.81312692844938,1570044689.7371852,1.0,0.0,
