t_seat_pos,seat_pos,t_imus,qang,t_leg_stim,leg_stim,pic_leg_stim,leg_stim_duration
1570042232.678253,277.0,1570042232.6799533,6.57531307226588,1570042232.6761515,1.0,1.0,
1570042232.7140665,280.0,1570042232.6899533,6.57531307226588,1570042232.677562,1.0,0.0,
1570042232.7461514,283.0,1570042232.6999533,6.418913015699049,1570042232.7612243,1.0,0.0,
1570042232.778018,285.0,1570042232.7099533,5.824577009145727,1570042232.8473945,1.0,0.0,
1570042232.8101149,289.0,1570042232.7199533,5.826288397990991,1570042232.932424,1.0,0.0,
1570042232.8460515,294.0,1570042232.7299533,5.827008298568717,1570042232.9349077,1.0,0.0,
1570042232.878149,298.0,1570042232.7399533,5.826991840825796,1570042233.0261273,1.0,0.0,
1570042232.9140804,303.0,1570042232.7499533,5.707307505546059,1570042233.1049023,1.0,0.0,
1570042232.9460776,310.0,1570042232.7599533,5.6672607237035875,1570042233.2135954,1.0,0.0,
1570042232.9780533,316.0,1570042232.7699533,5.641134436250255,1570042233.214863,1.0,0.0,
1570042233.010086,324.0,1570042232.7799532,5.839807602786063,1570042233.2760875,1.0,0.0,
1570042233.0460522,331.0,1570042232.7899532,6.433152234201539,1570042233.3610935,1.0,0.0,
1570042233.078245,339.0,1570042232.7999532,6.433094642404759,1570042233.4473863,1.0,0.0,
1570042233.1140034,347.0,1570042232.8099532,6.431561735255039,1570042233.4759157,1.0,0.0,
1570042233.1460354,354.0,1570042232.8199532,7.584075974910809,1570042233.5336292,1.0,0.0,
1570042233.1779585,362.0,1570042232.8299532,8.217870514391981,1570042233.6348746,1.0,0.0,
1570042233.2100296,369.0,1570042232.8399532,9.52184702128022,1570042233.7048426,1.0,0.0,
1570042233.2460003,375.0,1570042232.8499532,9.522155729872194,1570042233.7898786,1.0,0.0,
1570042233.2779806,381.0,1570042232.8599532,9.522155729872194,1570042233.8021314,1.0,0.0,
1570042233.314056,387.0,1570042232.8699532,10.901251130684297,1570042233.8773394,1.0,0.0,
1570042233.346075,391.0,1570042232.8799531,10.901169941001537,1570042233.9611387,1.0,0.0,
1570042233.378027,395.0,1570042232.8899531,10.900527158012393,1570042234.052366,1.0,0.0,
1570042233.4100838,399.0,1570042232.8999531,11.868158021199335,1570042234.1323142,1.0,0.0,
1570042233.445971,403.0,1570042232.909953,11.868158021199335,1570042234.1335092,0.0,1.0,
1570042233.4780035,405.0,1570042232.919953,11.868158021199335,1570042234.2211168,0.0,0.0,
1570042233.5140924,407.0,1570042232.929953,11.866841827914598,1570042234.304641,0.0,0.0,
1570042233.5460026,408.0,1570042232.939953,12.348939476503668,1570042234.4033387,0.0,0.0,
1570042233.5779922,410.0,1570042232.949953,12.348968775227007,1570042234.4122813,0.0,0.0,
1570042233.6099982,410.0,1570042232.959953,12.350345097949502,1570042234.4760487,0.0,0.0,
1570042233.6459982,411.0,1570042232.969953,12.537040326565627,1570042234.561036,0.0,0.0,
1570042233.6779947,411.0,1570042232.979953,13.367293519135824,1570042234.6470706,-1.0,1.0,
1570042233.713957,411.0,1570042232.989953,13.367293519135824,1570042234.7323308,-1.0,0.0,
