1570042213.149673,1570042213.149526,4,0.99766,-0.006,0.05788,-0.03589,0.17574,0.00895,-0.10841
1570042213.1516669,1570042213.1515858,3,0.99732,0.05289,-0.01445,-0.04835,0.08329,0.01851,0.17137
1570042213.1636598,1570042213.163521,4,0.99768,-0.0068,0.05686,-0.03683,0.17357,0.02194,-0.1188
1570042213.168686,1570042213.1685927,3,0.99736,0.05083,-0.01486,-0.0497,0.08783,0.03118,0.17864
1570042213.1757307,1570042213.175604,3,0.99736,0.04984,-0.01499,-0.05067,0.10909,0.031,0.17473
1570042213.181666,1570042213.181526,8,0.99987,-0.00071,-0.0159,0.0,0.01072,-0.02163,0.00581
1570042213.186615,1570042213.186488,4,0.99768,-0.00699,0.05639,-0.0374,0.16368,0.01845,-0.11194
1570042213.1986306,1570042213.1984906,8,0.99987,-0.00072,-0.0159,1e-05,0.01054,-0.02405,0.00508
1570042213.203652,1570042213.203509,4,0.99771,-0.00833,0.05369,-0.0402,0.15402,0.03734,-0.16302
1570042213.213709,1570042213.2135384,4,0.99775,-0.00888,0.05264,-0.04069,0.16385,0.03805,-0.19053
1570042213.216745,1570042213.2166064,3,0.99735,0.04772,-0.01537,-0.05266,0.13325,0.02559,0.19649
1570042213.2236328,1570042213.2235053,4,0.99779,-0.00938,0.05145,-0.0409,0.16747,0.03591,-0.21643
1570042213.2265797,1570042213.226489,8,0.99987,-0.00071,-0.01592,3e-05,0.01039,-0.02554,0.00542
1570042213.2296245,1570042213.229504,4,0.99786,-0.00972,0.05014,-0.04092,0.16824,0.02816,-0.21746
1570042213.2336247,1570042213.233507,8,0.99987,-0.00072,-0.01592,4e-05,0.00963,-0.02499,0.0035
1570042213.2376487,1570042213.2375214,4,0.99791,-0.00982,0.04919,-0.04084,0.16605,0.02109,-0.21086
1570042213.2456,1570042213.2454886,4,0.99798,-0.00984,0.04778,-0.0406,0.16819,0.01227,-0.19423
1570042213.248696,1570042213.2485435,8,0.99987,-0.00074,-0.01592,3e-05,0.01101,-0.02259,0.0053
1570042213.2526069,1570042213.2524965,4,0.99804,-0.00987,0.04676,-0.04038,0.15951,0.01348,-0.19139
1570042213.2555957,1570042213.2555077,8,0.99987,-0.00074,-0.01593,3e-05,0.01254,-0.02496,0.00426
1570042213.260598,1570042213.2604842,4,0.99813,-0.0099,0.0452,-0.03991,0.1563,0.01737,-0.18957
1570042213.2626376,1570042213.2625537,3,0.99745,0.04357,-0.01584,-0.05418,0.14322,0.0065,0.20959
1570042213.268615,1570042213.2684965,4,0.9982,-0.0099,0.04407,-0.03943,0.14824,0.00883,-0.18763
1570042213.272551,1570042213.272473,8,0.99987,-0.00074,-0.01593,3e-05,0.013,-0.02256,0.00564
1570042213.2765896,1570042213.2764812,4,0.99831,-0.00988,0.04239,-0.03855,0.1467,0.01233,-0.19958
1570042213.2866602,1570042213.2865114,8,0.99987,-0.00075,-0.01593,4e-05,0.0132,-0.01757,0.00272
1570042213.2926502,1570042213.2925217,8,0.99987,-0.00075,-0.01593,4e-05,0.01225,-0.01975,0.0086
1570042213.298619,1570042213.2984858,8,0.99987,-0.00074,-0.01593,6e-05,0.01246,-0.02409,0.00687
1570042213.3035777,1570042213.3034768,8,0.99987,-0.00074,-0.01593,6e-05,0.0106,-0.0241,0.00633
1570042213.3126006,1570042213.3124862,4,0.99875,-0.00871,0.03574,-0.03374,0.19026,-0.01028,-0.17622
1570042213.321637,1570042213.3214958,8,0.99987,-0.00074,-0.01593,6e-05,0.00932,-0.01848,0.00549
1570042213.3256538,1570042213.3255267,4,0.99888,-0.00783,0.03375,-0.03224,0.2261,-0.01601,-0.17327
1570042213.328553,1570042213.3284743,8,0.99987,-0.00076,-0.01595,5e-05,0.0113,-0.02403,0.00481
1570042213.3315794,1570042213.3314989,4,0.99903,-0.00712,0.03112,-0.03037,0.23951,-0.00205,-0.17008
1570042213.335589,1570042213.3354776,8,0.99987,-0.00075,-0.01595,4e-05,0.01208,-0.01977,0.00906
1570042213.3385613,1570042213.338463,4,0.9991,-0.00687,0.02968,-0.0295,0.24663,0.00573,-0.17459
1570042213.3506262,1570042213.350483,4,0.99917,-0.00651,0.02823,-0.02875,0.25528,-0.00492,-0.17056
1570042213.357641,1570042213.3575149,4,0.99928,-0.00527,0.02538,-0.02754,0.25403,-0.02386,-0.1737
1570042213.3625605,1570042213.3624785,4,0.99935,-0.00413,0.02376,-0.02694,0.24554,-0.02222,-0.1733
1570042213.370594,1570042213.3704677,8,0.99987,-0.00075,-0.01596,6e-05,0.01002,-0.02289,0.0064
1570042213.3785536,1570042213.378466,8,0.99987,-0.00073,-0.01595,6e-05,0.01439,-0.02162,0.00728
1570042213.382644,1570042213.3824902,4,0.99941,-0.00303,0.02208,-0.02624,0.2204,-0.0196,-0.18105
1570042213.3906236,1570042213.3904676,4,0.99956,0.00813,0.01715,-0.0228,0.17968,-0.06028,-0.14551
1570042213.3945718,1570042213.3944511,8,0.99987,-0.00072,-0.01596,8e-05,0.00864,-0.0225,0.00816
1570042213.400633,1570042213.4004807,4,0.99958,0.0109,0.01588,-0.02171,0.17545,-0.05063,-0.1417
1570042213.4045846,1570042213.404463,8,0.99987,-0.00072,-0.01596,7e-05,0.01443,-0.01779,0.0096
1570042213.4075706,1570042213.4074574,4,0.99958,0.01468,0.01422,-0.02035,0.17349,-0.02861,-0.12886
1570042213.4105666,1570042213.4104445,8,0.99987,-0.00071,-0.01596,7e-05,0.01434,-0.01678,0.00854
1570042213.4177413,1570042213.4175546,8,0.99987,-0.0007,-0.01596,6e-05,0.01224,-0.0177,0.006
1570042213.4235892,1570042213.4234817,4,0.99958,0.01753,0.0127,-0.01946,0.19064,-0.01101,-0.11862
1570042213.4275794,1570042213.4274733,8,0.99987,-0.00071,-0.01596,6e-05,0.01059,-0.02079,0.00247
1570042213.4306889,1570042213.430582,4,0.99962,0.01794,0.01074,-0.01778,0.21556,0.00666,-0.15398
1570042213.4345589,1570042213.4344423,8,0.99987,-0.0007,-0.01596,4e-05,0.01382,-0.02736,0.00363
1570042213.4386642,1570042213.438542,4,0.99965,0.01796,0.00972,-0.0166,0.20103,0.01106,-0.19751
1570042213.4435916,1570042213.4434807,8,0.99987,-0.00071,-0.01597,4e-05,0.01023,-0.02462,0.00698
1570042213.447733,1570042213.4475782,4,0.99967,0.018,0.00898,-0.01568,0.20045,0.02202,-0.20653
1570042213.4525497,1570042213.452467,8,0.99987,-0.0007,-0.01597,4e-05,0.01167,-0.01934,0.00358
1570042213.454739,1570042213.454598,4,0.9997,0.01838,0.00786,-0.0143,0.20298,0.00394,-0.18808
1570042213.4615924,1570042213.461473,4,0.9997,0.01907,0.00713,-0.01345,0.18107,-0.00888,-0.15766
1570042213.469619,1570042213.469472,8,0.99987,-0.0007,-0.01598,5e-05,0.01179,-0.02275,0.00346
1570042213.4735851,1570042213.473461,4,0.9997,0.02001,0.00645,-0.01283,0.16906,-0.00324,-0.1362
1570042213.476534,1570042213.4764566,8,0.99987,-0.00071,-0.01599,2e-05,0.01288,-0.02468,0.00337
1570042213.480633,1570042213.4805005,4,0.99968,0.02154,0.00513,-0.01224,0.2002,-0.00687,-0.09109
1570042213.4886398,1570042213.4885063,8,0.99987,-0.00071,-0.01599,2e-05,0.01065,-0.023,0.00967
1570042213.49763,1570042213.4974763,4,0.99968,0.02199,0.00453,-0.01196,0.20266,-0.00524,-0.08532
1570042213.5037117,1570042213.5035625,4,0.99969,0.02196,0.00324,-0.01121,0.20054,0.04055,-0.1226
1570042213.5075777,1570042213.5074575,8,0.99987,-0.00071,-0.016,5e-05,0.01259,-0.01836,0.004
1570042213.510708,1570042213.5105946,4,0.9997,0.02193,0.00289,-0.01081,0.20077,0.04039,-0.12761
1570042213.5157588,1570042213.5156107,3,0.9977,0.02853,0.02471,-0.05635,0.05778,0.05608,0.20142
1570042213.51864,1570042213.5185466,4,0.9997,0.02194,0.00257,-0.01031,0.19575,0.04978,-0.12624
1570042213.523605,1570042213.5234709,8,0.99987,-0.0007,-0.016,5e-05,0.01132,-0.02122,0.00814
1570042213.5296,1570042213.529482,8,0.99987,-0.00071,-0.01601,4e-05,0.00937,-0.01993,0.00523
1570042213.5356102,1570042213.535495,8,0.99987,-0.00071,-0.01602,4e-05,0.00824,-0.01845,0.00424
1570042213.5386567,1570042213.538562,3,0.99796,0.02517,0.02724,-0.05189,0.03227,0.06562,0.20432
1570042213.5455704,1570042213.5454512,8,0.99987,-0.00072,-0.01602,4e-05,0.01111,-0.02266,0.00745
1570042213.5496004,1570042213.5494711,8,0.99987,-0.00072,-0.01602,4e-05,0.0139,-0.0228,0.00602
1570042213.554602,1570042213.5544477,8,0.99987,-0.00072,-0.01602,3e-05,0.01355,-0.02239,0.008
1570042213.5616336,1570042213.5614898,8,0.99987,-0.00071,-0.01603,6e-05,0.01125,-0.0202,0.00706
1570042213.5646365,1570042213.5645502,3,0.99816,0.02395,0.02905,-0.04743,0.00589,0.04629,0.2113
1570042213.56859,1570042213.5684564,8,0.99987,-0.00071,-0.01602,5e-05,0.01219,-0.02056,0.00375
1570042213.5725212,1570042213.5724473,4,0.9997,0.02438,-0.0007,-0.00152,0.22483,0.00881,-0.04316
1570042213.578655,1570042213.5785265,3,0.99826,0.02388,0.03006,-0.04469,0.00585,0.01994,0.22586
1570042213.5837204,1570042213.583505,8,0.99987,-0.00073,-0.01605,5e-05,0.01152,-0.02189,0.00659
1570042213.586712,1570042213.5865538,3,0.99829,0.02403,0.03046,-0.04367,0.02235,0.00515,0.2318
1570042213.5926151,1570042213.592464,4,0.99943,0.03348,-0.00387,0.00041,0.24715,-0.02415,-0.0382
1570042213.5985928,1570042213.5984435,4,0.99931,0.03676,-0.00459,0.00032,0.25384,-0.04135,-0.06703
