t_seat_pos,seat_pos,t_imus,qang,t_leg_stim,leg_stim,pic_leg_stim,leg_stim_duration
1570043039.3450992,284.0,1570043039.3499181,4.915988625814057,1570043039.341955,1.0,1.0,
1570043039.381006,287.0,1570043039.359918,5.081589836096519,1570043039.4169674,1.0,0.0,
1570043039.4130433,292.0,1570043039.369918,5.096364484116837,1570043039.52322,1.0,0.0,
1570043039.444956,296.0,1570043039.379918,5.491574122182931,1570043039.5882955,1.0,0.0,
1570043039.4810205,301.0,1570043039.389918,5.72873986509801,1570043039.6745124,1.0,0.0,
1570043039.5129702,308.0,1570043039.399918,5.726266429317916,1570043039.6756928,1.0,0.0,
1570043039.5450172,315.0,1570043039.409918,6.15405251384373,1570043039.7607217,1.0,0.0,
1570043039.581015,322.0,1570043039.419918,6.037700794708375,1570043039.8457525,1.0,0.0,
1570043039.613029,328.0,1570043039.429918,5.996133026413666,1570043039.9306126,1.0,0.0,
1570043039.6450782,337.0,1570043039.439918,5.982358499803401,1570043039.9407034,1.0,0.0,
1570043039.6810265,343.0,1570043039.449918,5.868259437165454,1570043040.0170412,1.0,0.0,
1570043039.7130358,351.0,1570043039.459918,5.69615696050479,1570043040.1155446,1.0,0.0,
1570043039.7450275,359.0,1570043039.469918,5.163258957370618,1570043040.1883178,1.0,0.0,
1570043039.7812376,365.0,1570043039.479918,5.594000329365177,1570043040.273232,1.0,0.0,
1570043039.812659,374.0,1570043039.489918,5.328321098841217,1570043040.274383,1.0,0.0,
1570043039.8450055,381.0,1570043039.499918,4.841276079237992,1570043040.3632312,1.0,0.0,
1570043039.8809576,388.0,1570043039.509918,4.798696712021488,1570043040.4457886,0.0,1.0,
1570043039.913043,395.0,1570043039.519918,4.729421148940843,1570043040.5343077,0.0,0.0,
1570043039.9450407,401.0,1570043039.529918,4.774190571334598,1570043040.617031,0.0,0.0,
1570043039.9810328,406.0,1570043039.539918,4.79657298476274,1570043040.715605,0.0,0.0,
1570043040.012674,410.0,1570043039.549918,5.136016516386334,1570043040.7882676,0.0,0.0,
1570043040.0450406,412.0,1570043039.559918,5.326603241279146,1570043040.8744478,0.0,0.0,
1570043040.0807493,414.0,1570043039.569918,6.0473242232303726,1570043040.875698,0.0,0.0,
1570043040.112721,415.0,1570043039.579918,6.341703740170193,1570043040.9607587,0.0,0.0,
1570043040.1450076,415.0,1570043039.589918,7.904513803212217,1570043041.045751,0.0,0.0,
1570043040.1810758,416.0,1570043039.599918,9.23308968396627,1570043041.1432536,-1.0,1.0,
1570043040.2129583,416.0,1570043039.6099179,9.592602673899922,1570043041.1445436,-1.0,0.0,
1570043040.2450278,417.0,1570043039.6199179,9.42560754446237,1570043041.2169085,-1.0,0.0,
1570043040.2810302,417.0,1570043039.6299179,9.509991323965465,1570043041.304264,-1.0,0.0,
1570043040.3130214,417.0,1570043039.6399179,10.09046647965018,1570043041.3882282,-1.0,0.0,
1570043040.345019,417.0,1570043039.6499178,10.106026539110427,1570043041.4744558,-1.0,0.0,
1570043040.3810737,417.0,1570043039.6599178,11.022161510047864,1570043041.47573,-1.0,0.0,
1570043040.4130378,417.0,1570043039.6699178,11.19442043538451,1570043041.5607233,-1.0,0.0,
1570043040.445121,417.0,1570043039.6799178,11.046386369373078,1570043041.6456835,-1.0,0.0,
1570043040.480998,418.0,1570043039.6899178,10.631500337606616,1570043041.7420416,-1.0,0.0,
1570043040.513031,417.0,1570043039.6999178,10.46854455624542,1570043041.7431405,-1.0,0.0,
1570043040.5450454,417.0,1570043039.7099178,10.263041626854246,1570043041.816994,-1.0,0.0,
1570043040.5809567,418.0,1570043039.7199178,10.803160943005595,1570043041.9231725,-1.0,0.0,
1570043040.612997,418.0,1570043039.7299178,10.572544727828438,1570043041.9932015,-1.0,0.0,
1570043040.6449578,417.0,1570043039.7399178,11.467845895887411,1570043042.073222,-1.0,0.0,
1570043040.6810315,418.0,1570043039.7499177,11.278889263407487,1570043042.0743763,-1.0,0.0,
1570043040.713037,418.0,1570043039.7599177,10.641483121571476,1570043042.164556,-1.0,0.0,
1570043040.7449512,417.0,1570043039.7699177,10.461512202247484,1570043042.245741,-1.0,0.0,
1570043040.7810638,418.0,1570043039.7799177,10.27456796364214,1570043042.343219,-1.0,0.0,
1570043040.813027,419.0,1570043039.7899177,10.537220989640293,1570043042.344488,-1.0,0.0,
1570043040.8451264,418.0,1570043039.7999177,10.537220989640293,1570043042.417038,-1.0,0.0,
1570043040.8809528,419.0,1570043039.8099177,10.838747872090815,1570043042.5882363,1.0,1.0,
1570043040.9129949,418.0,1570043039.8199177,11.133402421059213,1570043042.6745787,1.0,0.0,
1570043040.944952,419.0,1570043039.8299177,11.151924049186272,1570043042.6756816,1.0,0.0,
1570043040.9810753,419.0,1570043039.8399177,11.110884192290104,1570043042.7595332,1.0,0.0,
1570043041.0130029,419.0,1570043039.8499177,11.110146374971306,1570043042.8457072,1.0,0.0,
1570043041.0449574,420.0,1570043039.8599176,11.008440537846845,1570043042.8705134,1.0,0.0,
1570043041.0809565,419.0,1570043039.8699176,11.051335568358555,1570043042.9444296,1.0,0.0,
1570043041.113022,419.0,1570043039.8799176,10.752162863029314,1570043043.0170267,1.0,0.0,
1570043041.145043,418.0,1570043039.8899176,10.377253275199415,1570043043.1232057,1.0,0.0,
1570043041.181047,416.0,1570043039.8999176,12.037729343496753,1570043043.1269407,1.0,0.0,
1570043041.212971,415.0,1570043039.9099176,12.037729343496753,1570043043.2745407,1.0,0.0,
1570043041.245067,413.0,1570043039.9199176,11.488545517829442,1570043043.275703,1.0,0.0,
1570043041.2810397,411.0,1570043039.9299176,10.517003473630247,1570043043.360721,1.0,0.0,
1570043041.312966,407.0,1570043039.9399176,9.80226306573872,1570043043.4456909,1.0,0.0,
1570043041.3450005,403.0,1570043039.9499176,9.439697196152833,1570043043.4679682,1.0,0.0,
1570043041.3809237,400.0,1570043039.9599175,10.180227218485218,1570043043.5445335,1.0,0.0,
1570043041.4129376,396.0,1570043039.9699175,9.897602592762688,1570043043.6169379,0.0,1.0,
1570043041.4450536,391.0,1570043039.9799175,9.89797651869641,1570043043.7882462,0.0,0.0,
1570043041.4809232,386.0,1570043039.9899175,9.537084149292909,1570043043.7919304,0.0,0.0,
1570043041.5129669,381.0,1570043039.9999175,10.009613993693021,1570043043.874625,0.0,0.0,
1570043041.54496,376.0,1570043040.0099175,12.538166375528128,1570043043.9594483,0.0,0.0,
1570043041.581135,371.0,1570043040.0199175,12.553176757601921,1570043044.0457156,0.0,0.0,
1570043041.612945,365.0,1570043040.0299175,13.275383513958529,1570043044.143156,0.0,0.0,
1570043041.6449692,359.0,1570043040.0399175,14.458815539102195,1570043044.1445854,0.0,0.0,
1570043041.6809385,353.0,1570043040.0499175,16.622325215409667,1570043044.2169418,0.0,0.0,
1570043041.7129614,347.0,1570043040.0599174,17.69808406617663,1570043044.309283,-1.0,1.0,
1570043041.744661,342.0,1570043040.0699174,21.11307115850833,1570043044.3244722,-1.0,0.0,
1570043041.7809694,337.0,1570043040.0799174,21.808602288164305,1570043044.3932269,-1.0,0.0,
1570043041.813002,331.0,1570043040.0899174,24.059500968130738,1570043044.4744895,-1.0,0.0,
1570043041.8450305,325.0,1570043040.0999174,25.885302543552505,1570043044.5595016,-1.0,0.0,
1570043041.881074,321.0,1570043040.1099174,27.239120983887737,1570043044.6457412,-1.0,0.0,
1570043041.9129283,315.0,1570043040.1199174,32.3224333615087,1570043044.7432225,-1.0,0.0,
1570043041.944945,310.0,1570043040.1299174,32.3224333615087,1570043044.7444317,-1.0,0.0,
1570043041.9809284,305.0,1570043040.1399174,33.51555649505961,1570043044.8169641,-1.0,0.0,
1570043042.0126355,300.0,1570043040.1499174,38.016742636313346,1570043044.9079835,-1.0,0.0,
1570043042.0449996,296.0,1570043040.1599174,38.016742636313346,1570043044.9244342,-1.0,0.0,
1570043042.080968,292.0,1570043040.1699173,40.49799919273945,1570043044.9881546,-1.0,0.0,
1570043042.112926,287.0,1570043040.1799173,44.24415525962103,1570043045.0732143,-1.0,0.0,
1570043042.144968,285.0,1570043040.1899173,46.42779241198412,1570043045.1644833,-1.0,0.0,
1570043042.1809638,282.0,1570043040.1999173,48.19948981346038,1570043045.24566,-1.0,0.0,
1570043042.2129314,280.0,1570043040.2099173,50.83132539084843,1570043045.3431153,-1.0,0.0,
1570043042.2449574,278.0,1570043040.2199173,51.77904276685868,1570043045.3444967,-1.0,0.0,
1570043042.2809346,279.0,1570043040.2299173,53.70187650241417,1570043045.4169605,-1.0,0.0,
1570043042.312938,279.0,1570043040.2399173,56.106811528413,1570043045.5232406,-1.0,0.0,
1570043042.3448987,281.0,1570043040.2499173,57.75000863182958,1570043045.5244114,-1.0,0.0,
1570043042.3809297,282.0,1570043040.2599173,63.72072896484756,1570043045.5882118,-1.0,0.0,
1570043042.413011,285.0,1570043040.2699172,64.33550444115647,1570043045.7619364,1.0,1.0,3.246281385421753
