t_seat_pos,seat_pos,t_imus,qang,t_leg_stim,leg_stim,pic_leg_stim,leg_stim_duration
1570045007.3402514,290.0,1570045007.3199782,11.625637687369405,1570045007.3166482,1.0,1.0,
1570045007.3762658,299.0,1570045007.3299782,11.625637687369405,1570045007.377896,1.0,0.0,
1570045007.4082558,308.0,1570045007.3399782,11.625637687369405,1570045007.4366624,1.0,0.0,
1570045007.4402275,317.0,1570045007.3499782,11.625637687369405,1570045007.4966502,1.0,0.0,
1570045007.4762645,325.0,1570045007.3599782,12.004851961901776,1570045007.559177,1.0,0.0,
1570045007.508358,333.0,1570045007.3699782,13.160298913698792,1570045007.6204393,1.0,0.0,
1570045007.5403368,338.0,1570045007.3799782,12.076183390213366,1570045007.685391,1.0,0.0,
1570045007.576272,343.0,1570045007.3899782,13.239417454081373,1570045007.751584,1.0,0.0,
1570045007.608318,348.0,1570045007.3999782,13.529485780492523,1570045007.8191159,1.0,0.0,
1570045007.640359,350.0,1570045007.4099782,12.605543048180284,1570045007.8841505,0.0,1.0,
1570045007.6762943,352.0,1570045007.4199781,11.871440887236975,1570045007.976624,0.0,0.0,
1570045007.708238,353.0,1570045007.4299781,11.871440887236975,1570045008.029554,0.0,0.0,
1570045007.7402847,353.0,1570045007.4399781,11.871440887236975,1570045008.1066573,0.0,0.0,
1570045007.7762902,355.0,1570045007.449978,11.871440887236975,1570045008.1579316,0.0,0.0,
1570045007.80826,355.0,1570045007.459978,11.094163416733561,1570045008.216693,0.0,0.0,
1570045007.8402295,355.0,1570045007.469978,11.297359867168778,1570045008.281652,0.0,0.0,
1570045007.876305,355.0,1570045007.479978,10.159819713520024,1570045008.347866,0.0,0.0,
1570045007.908929,355.0,1570045007.489978,10.680936117430917,1570045008.415365,-1.0,1.0,
1570045007.940655,356.0,1570045007.499978,8.029200921361264,1570045008.4816647,-1.0,0.0,
1570045007.9763515,355.0,1570045007.509978,9.09316558237404,1570045008.5469458,-1.0,0.0,
1570045008.008319,355.0,1570045007.519978,9.09316558237404,1570045008.63788,-1.0,0.0,
1570045008.040267,356.0,1570045007.529978,7.047208945326208,1570045008.6967049,-1.0,0.0,
1570045008.076301,357.0,1570045007.539978,7.047208945326208,1570045008.7579937,-1.0,0.0,
1570045008.1083112,359.0,1570045007.549978,8.236524384300719,1570045008.8207169,-1.0,0.0,
1570045008.1403434,359.0,1570045007.559978,8.236524384300719,1570045008.881668,-1.0,0.0,
1570045008.1762564,359.0,1570045007.569978,8.00862212999766,1570045008.9478784,-1.0,0.0,
1570045008.208299,359.0,1570045007.579978,8.690492039710925,1570045009.0179007,-1.0,0.0,
1570045008.2402732,360.0,1570045007.589978,8.706938627197127,1570045009.0853248,-1.0,0.0,
1570045008.2763274,360.0,1570045007.599978,11.187795783335972,1570045009.1767204,-1.0,0.0,
1570045008.308247,360.0,1570045007.609978,14.976275901865561,1570045009.2366872,-1.0,0.0,
1570045008.3402536,360.0,1570045007.619978,14.976275901865561,1570045009.2954216,-1.0,0.0,
1570045008.3762949,359.0,1570045007.629978,19.263441384438302,1570045009.3679464,-1.0,0.0,
1570045008.4083443,359.0,1570045007.639978,19.263441384438302,1570045009.4266834,-1.0,0.0,
1570045008.4403994,357.0,1570045007.649978,20.818169278438127,1570045009.4991329,-1.0,0.0,
1570045008.4762502,355.0,1570045007.659978,23.960532850276334,1570045009.5628738,-1.0,0.0,
1570045008.508238,351.0,1570045007.669978,23.960532850276334,1570045009.7165751,1.0,1.0,
1570045008.5403323,347.0,1570045007.679978,27.64512185627667,1570045009.7792716,1.0,0.0,
1570045008.5762317,343.0,1570045007.689978,30.601236708440105,1570045009.85045,1.0,0.0,
1570045008.6082652,339.0,1570045007.6999779,31.203818725279696,1570045009.8966606,1.0,0.0,
1570045008.6402566,333.0,1570045007.7099779,32.53924975249207,1570045009.9592109,1.0,0.0,
1570045008.6763847,328.0,1570045007.7199779,41.20769025192519,1570045010.026703,1.0,0.0,
1570045008.708252,323.0,1570045007.7299778,43.65441148788735,1570045010.094216,1.0,0.0,
1570045008.7402894,317.0,1570045007.7399778,43.65441148788735,1570045010.1592183,1.0,0.0,
1570045008.7762573,310.0,1570045007.7499778,49.65612809764901,1570045010.2254388,1.0,0.0,
1570045008.808285,304.0,1570045007.7599778,50.72692956499158,1570045010.3166199,0.0,1.0,
1570045008.840279,297.0,1570045007.7699778,51.19413044905441,1570045010.374262,0.0,0.0,
1570045008.8762407,290.0,1570045007.7799778,52.54765782805096,1570045010.4366531,0.0,0.0,
1570045008.9082499,284.0,1570045007.7899778,57.577843040617275,1570045010.4967978,0.0,0.0,
1570045008.9403036,276.0,1570045007.7999778,57.577843040617275,1570045010.5579412,0.0,0.0,
1570045008.976438,270.0,1570045007.8099778,60.32009047447911,1570045010.6242375,0.0,0.0,
1570045009.008411,262.0,1570045007.8199778,64.90056372070579,1570045010.6904712,0.0,0.0,
1570045009.0402544,256.0,1570045007.8299778,67.05334541273643,1570045010.756676,0.0,0.0,
1570045009.0763087,251.0,1570045007.8399777,70.11732215614096,1570045010.824262,-1.0,1.0,
1570045009.1083345,244.0,1570045007.8499777,71.15558008245105,1570045010.9007518,-1.0,0.0,
1570045009.1403365,240.0,1570045007.8599777,71.15558008245105,1570045010.9767535,-1.0,0.0,
1570045009.176451,235.0,1570045007.8699777,83.65035767585171,1570045011.0566833,-1.0,0.0,
1570045009.2083344,231.0,1570045007.8799777,83.65035767585171,1570045011.09671,-1.0,0.0,
1570045009.2402973,228.0,1570045007.8899777,83.65035767585171,1570045011.1578844,-1.0,0.0,
1570045009.2765234,226.0,1570045007.8999777,85.70451582212293,1570045011.2216735,-1.0,0.0,
1570045009.308265,224.0,1570045007.9099777,88.9209074993329,1570045011.2867362,-1.0,0.0,
1570045009.340296,224.0,1570045007.9199777,92.97186255095457,1570045011.352958,-1.0,0.0,
1570045009.3763597,224.0,1570045007.9299777,95.52854785908805,1570045011.420425,-1.0,0.0,
1570045009.4084873,224.0,1570045007.9399776,95.52854785908805,1570045011.4854536,-1.0,0.0,
1570045009.4402943,226.0,1570045007.9499776,98.08313600607646,1570045011.5544353,-1.0,0.0,
1570045009.4763129,229.0,1570045007.9599776,98.08313600607646,1570045011.636697,-1.0,0.0,
1570045009.5082147,233.0,1570045007.9699776,101.04008333881328,1570045011.6966803,-1.0,0.0,
1570045009.540223,238.0,1570045007.9799776,102.33319266276548,1570045011.7579741,-1.0,0.0,
1570045009.5765517,244.0,1570045007.9899776,102.73581655542978,1570045011.8166957,-1.0,0.0,
1570045009.6082497,253.0,1570045007.9999776,102.46218528188956,1570045011.884249,-1.0,0.0,
1570045009.6402643,262.0,1570045008.0099776,101.8931257136598,1570045012.0004222,-1.0,0.0,
1570045009.6762326,271.0,1570045008.0199776,99.9716072283769,1570045012.0854452,1.0,1.0,
1570045009.7082648,281.0,1570045008.0299776,99.9716072283769,1570045012.1720877,1.0,0.0,
1570045009.740322,292.0,1570045008.0399776,98.19819646073508,1570045012.236702,1.0,0.0,
1570045009.7762148,303.0,1570045008.0499775,97.9051370697388,1570045012.294242,1.0,0.0,
1570045009.8082354,312.0,1570045008.0599775,96.50717137420793,1570045012.35797,1.0,0.0,
1570045009.8402393,320.0,1570045008.0699775,95.78091541472308,1570045012.4217293,1.0,0.0,
1570045009.8763945,327.0,1570045008.0799775,92.81897846959274,1570045012.4816854,1.0,0.0,
1570045009.9082665,334.0,1570045008.0899775,89.63413889394111,1570045012.5466416,1.0,0.0,
1570045009.9402401,339.0,1570045008.0999775,89.63413889394111,1570045012.6141546,1.0,0.0,
