t_seat_pos,seat_pos,t_imus,qang,t_leg_stim,leg_stim,pic_leg_stim,leg_stim_duration
1570043287.0777075,329.0,1570043285.4496834,74.53011884204287,1570043289.559115,-1.0,0.0,
1570043287.109702,324.0,1570043285.4596834,79.76829472402125,1570043289.6141555,-1.0,0.0,
1570043287.141883,320.0,1570043285.4696834,79.76829472402125,1570043289.680433,-1.0,0.0,
1570043287.1776547,316.0,1570043285.4796834,85.85073358432781,1570043289.7491386,-1.0,0.0,
1570043287.2099354,311.0,1570043285.4896834,88.97059873121674,1570043289.8404202,-1.0,0.0,
1570043287.2417712,306.0,1570043285.4996834,91.54751146605768,1570043289.885678,-1.0,0.0,
1570043287.2776775,302.0,1570043285.5096834,95.19246919986401,1570043289.9666777,-1.0,0.0,
1570043287.309856,298.0,1570043285.5196834,95.19246919986401,1570043290.0191789,-1.0,0.0,
1570043287.3417454,294.0,1570043285.5296834,99.86353732721419,1570043290.0816991,-1.0,0.0,
1570043287.3777955,290.0,1570043285.5396833,100.58244326696119,1570043290.1454344,-1.0,0.0,
1570043287.409754,286.0,1570043285.5496833,102.4473684781152,1570043290.2116294,-1.0,0.0,
1570043287.4419084,283.0,1570043285.5596833,105.25043026556438,1570043290.2841382,-1.0,0.0,
1570043287.4777176,279.0,1570043285.5696833,105.12572952235664,1570043290.3454106,-1.0,0.0,
1570043287.5097003,277.0,1570043285.5796833,105.12572952235664,1570043290.4106922,-1.0,0.0,
1570043287.5417144,275.0,1570043285.5896833,105.3811223656935,1570043290.5003963,-1.0,0.0,
1570043287.5778377,274.0,1570043285.5996833,104.63202352261563,1570043290.5591214,-1.0,0.0,
1570043287.6097734,274.0,1570043285.6096833,103.7720653246911,1570043290.6203558,-1.0,0.0,
1570043287.6417654,274.0,1570043285.6196833,103.81531307458631,1570043290.681635,-1.0,0.0,
1570043287.6776993,276.0,1570043285.6296833,97.30398509411744,1570043290.7416985,-1.0,0.0,
1570043287.7096915,277.0,1570043285.6396832,97.30398509411744,1570043290.8090842,-1.0,0.0,
1570043287.7417085,281.0,1570043285.6496832,97.30398509411744,1570043290.8779738,-1.0,0.0,
1570043287.7776947,284.0,1570043285.6596832,97.03204481687456,1570043290.9417157,-1.0,0.0,
1570043287.8097117,289.0,1570043285.6696832,96.39123354789088,1570043291.0066748,-1.0,0.0,
1570043287.8417,293.0,1570043285.6796832,94.18356204948228,1570043291.1604378,1.0,1.0,3.246281385421753
1570043287.8777332,300.0,1570043285.6896832,94.18356204948228,1570043291.2203996,1.0,0.0,
1570043287.9098244,306.0,1570043285.6996832,94.18356204948228,1570043291.2803066,1.0,0.0,
1570043287.941762,315.0,1570043285.7096832,92.6244240714527,1570043291.3403234,1.0,0.0,
1570043287.9776986,322.0,1570043285.7196832,90.99745278776071,1570043291.4053676,1.0,0.0,
1570043288.0096788,331.0,1570043285.7296832,90.46499483404058,1570043291.4753447,1.0,0.0,
1570043288.0417094,340.0,1570043285.7396832,84.06143675976334,1570043291.5391448,1.0,0.0,
1570043288.0777962,350.0,1570043285.7496831,78.42370586782437,1570043291.6040943,1.0,0.0,
1570043288.1097062,357.0,1570043285.7596831,78.42370586782437,1570043291.6706343,1.0,0.0,
1570043288.1416998,364.0,1570043285.7696831,78.42370586782437,1570043291.7604287,1.0,0.0,
1570043288.1777182,371.0,1570043285.779683,78.42370586782437,1570043291.8094468,1.0,0.0,
1570043288.2098062,377.0,1570043285.789683,78.42370586782437,1570043291.8803985,1.0,0.0,
1570043288.2417018,384.0,1570043285.799683,77.80418095986758,1570043291.9416106,0.0,1.0,
1570043288.277686,388.0,1570043285.809683,74.04011625285668,1570043292.0716188,0.0,0.0,
1570043288.3096786,393.0,1570043285.819683,71.30646692471839,1570043292.1365998,0.0,0.0,
1570043288.3416584,398.0,1570043285.829683,71.30646692471839,1570043292.200417,0.0,0.0,
1570043288.3776884,401.0,1570043285.839683,71.30646692471839,1570043292.2665792,0.0,0.0,
1570043288.409713,404.0,1570043285.849683,68.67074711953985,1570043292.3393629,0.0,0.0,
1570043288.4416533,405.0,1570043285.859683,65.73203623333137,1570043292.4203532,0.0,0.0,
1570043288.4776592,406.0,1570043285.869683,65.08451950287308,1570043292.481609,0.0,0.0,
1570043288.5096931,407.0,1570043285.879683,62.39170633083329,1570043292.5403159,0.0,0.0,
1570043288.5417619,408.0,1570043285.889683,59.219069019088586,1570043292.601579,-1.0,1.0,
1570043288.5777,409.0,1570043285.899683,58.64038887748174,1570043292.66411,-1.0,0.0,
1570043288.6096752,409.0,1570043285.909683,52.766331735079824,1570043292.7303662,-1.0,0.0,
1570043288.641714,410.0,1570043285.919683,48.29115056950237,1570043292.7966413,-1.0,0.0,
1570043288.6776915,410.0,1570043285.929683,48.29115056950237,1570043292.9016333,-1.0,0.0,
1570043288.7097428,411.0,1570043285.939683,48.29115056950237,1570043292.9305503,-1.0,0.0,
1570043288.7416918,410.0,1570043285.949683,48.29115056950237,1570043293.0118284,-1.0,0.0,
1570043288.777782,411.0,1570043285.959683,41.478257635156226,1570043293.0656443,-1.0,0.0,
1570043288.8098536,411.0,1570043285.969683,41.478257635156226,1570043293.1403675,-1.0,0.0,
1570043288.84187,410.0,1570043285.979683,40.90670414247299,1570043293.2003572,-1.0,0.0,
1570043288.8776584,411.0,1570043285.989683,39.649806831194084,1570043293.281642,-1.0,0.0,
1570043288.909697,411.0,1570043285.999683,35.368804918036446,1570043293.3303292,-1.0,0.0,
1570043288.941676,411.0,1570043286.009683,34.12013476973911,1570043293.3940892,-1.0,0.0,
1570043288.9776533,411.0,1570043286.019683,30.37139284184625,1570043293.46034,-1.0,0.0,
1570043289.0097096,412.0,1570043286.0296829,30.37139284184625,1570043293.5278316,-1.0,0.0,
1570043289.041691,411.0,1570043286.0396829,26.182404924050633,1570043293.6203597,-1.0,0.0,
1570043289.077697,413.0,1570043286.0496829,26.182404924050633,1570043293.682838,-1.0,0.0,
1570043289.1098588,412.0,1570043286.0596828,25.665407299644286,1570043293.7402954,-1.0,0.0,
1570043289.1417112,414.0,1570043286.0696828,24.933802030112822,1570043293.7943494,-1.0,0.0,
1570043289.177659,413.0,1570043286.0796828,23.652050499408556,1570043293.859066,-1.0,0.0,
1570043289.2096615,414.0,1570043286.0896828,22.728163758516555,1570043293.9253554,-1.0,0.0,
1570043289.241775,414.0,1570043286.0996828,21.18627203578918,1570043293.9915752,-1.0,0.0,
1570043289.2776577,414.0,1570043286.1096828,19.28705187941241,1570043294.0578437,-1.0,0.0,
1570043289.3097005,414.0,1570043286.1196828,19.28705187941241,1570043294.1265626,-1.0,0.0,
1570043289.341729,414.0,1570043286.1296828,19.06088840870137,1570043294.1906283,-1.0,0.0,
1570043289.3776855,414.0,1570043286.1396828,18.654141784780684,1570043294.339054,1.0,1.0,3.1737000942230225
1570043289.409789,414.0,1570043286.1496828,18.38485654786221,1570043294.4003131,1.0,0.0,
1570043289.4417439,414.0,1570043286.1596828,18.38485654786221,1570043294.4616137,1.0,0.0,
1570043289.4776497,414.0,1570043286.1696827,18.27282208227206,1570043294.5328143,1.0,0.0,
1570043289.5096753,413.0,1570043286.1796827,18.24932379436962,1570043294.5928519,1.0,0.0,
1570043289.5417843,412.0,1570043286.1896827,18.25574402784902,1570043294.6591055,1.0,0.0,
1570043289.577642,410.0,1570043286.1996827,17.99133945651413,1570043294.7253726,1.0,0.0,
1570043289.609691,408.0,1570043286.2096827,17.99133945651413,1570043294.820417,1.0,0.0,
1570043289.6417234,407.0,1570043286.2196827,17.985307952392713,1570043294.8828697,1.0,0.0,
1570043289.6779308,405.0,1570043286.2296827,18.245765240970904,1570043294.9403636,1.0,0.0,
1570043289.7097912,403.0,1570043286.2396827,17.727663301094367,1570043295.0003402,1.0,0.0,
1570043289.741656,400.0,1570043286.2496827,17.727663301094367,1570043295.0666108,1.0,0.0,
1570043289.7776632,397.0,1570043286.2596827,17.727663301094367,1570043295.1228802,0.0,1.0,
1570043289.8096824,395.0,1570043286.2696826,16.64751111953127,1570043295.2590754,0.0,0.0,
1570043289.8417907,393.0,1570043286.2796826,16.64751111953127,1570043295.3228183,0.0,0.0,
1570043289.8776803,389.0,1570043286.2896826,16.859085800660054,1570043295.390609,0.0,0.0,
1570043289.9096565,385.0,1570043286.2996826,16.859085800660054,1570043295.4581065,0.0,0.0,
1570043289.9416828,383.0,1570043286.3096826,17.230308061562706,1570043295.5404134,0.0,0.0,
1570043289.977679,379.0,1570043286.3196826,17.33826631834855,1570043295.6003935,0.0,0.0,
1570043290.009691,376.0,1570043286.3296826,17.531584837958437,1570043295.6616485,0.0,0.0,
1570043290.0416982,372.0,1570043286.3396826,17.3781606432572,1570043295.7204125,0.0,0.0,
1570043290.077623,368.0,1570043286.3496826,17.3504838675387,1570043295.7891202,-1.0,1.0,
1570043290.109672,364.0,1570043286.3596826,17.3504838675387,1570043295.854082,-1.0,0.0,
1570043290.1417007,360.0,1570043286.3696826,17.314350040203397,1570043295.9203782,-1.0,0.0,
1570043290.177687,356.0,1570043286.3796825,17.37957537888195,1570043295.9841096,-1.0,0.0,
1570043290.2096791,351.0,1570043286.3896825,17.243764042763768,1570043296.0865588,-1.0,0.0,
1570043290.2416644,346.0,1570043286.3996825,17.23902526532539,1570043296.134369,-1.0,0.0,
1570043290.277674,342.0,1570043286.4096825,17.17907620787899,1570043296.1918228,-1.0,0.0,
1570043290.3097925,337.0,1570043286.4196825,17.19339817892608,1570043296.2616751,-1.0,0.0,
1570043290.3417068,332.0,1570043286.4296825,16.982705449873876,1570043296.320311,-1.0,0.0,
1570043290.3776395,328.0,1570043286.4396825,16.947356745033918,1570043296.3828292,-1.0,0.0,
1570043290.4096673,324.0,1570043286.4496825,16.45826455086413,1570043296.46156,-1.0,0.0,
1570043290.4417305,319.0,1570043286.4596825,16.45826455086413,1570043296.5165424,-1.0,0.0,
1570043290.47767,314.0,1570043286.4696825,16.45826455086413,1570043296.5865374,-1.0,0.0,
1570043290.5096762,309.0,1570043286.4796824,16.45826455086413,1570043296.6465786,-1.0,0.0,
1570043290.5417385,304.0,1570043286.4896824,16.45826455086413,1570043296.7403016,-1.0,0.0,
1570043290.5776618,299.0,1570043286.4996824,16.411165677682334,1570043296.8002791,-1.0,0.0,
1570043290.6097534,294.0,1570043286.5096824,16.384287030340875,1570043296.8616304,-1.0,0.0,
1570043290.6417382,289.0,1570043286.5196824,16.43407118505802,1570043296.9203658,-1.0,0.0,
1570043290.677678,285.0,1570043286.5296824,16.25473150427379,1570043296.9815896,-1.0,0.0,
1570043290.7096617,280.0,1570043286.5396824,16.110691774052544,1570043297.0490692,-1.0,0.0,
1570043290.7418046,278.0,1570043286.5496824,16.14996135805303,1570043297.1153045,-1.0,0.0,
1570043290.777757,275.0,1570043286.5596824,16.172029024684228,1570043297.180339,-1.0,0.0,
1570043290.8096519,273.0,1570043286.5696824,16.143527424153444,1570043297.2465506,-1.0,0.0,
1570043290.841679,273.0,1570043286.5796824,16.12663643785879,1570043297.3402565,-1.0,0.0,
1570043290.8779244,272.0,1570043286.5896823,16.136256860663035,1570043297.3991055,-1.0,0.0,
1570043290.9097557,273.0,1570043286.5996823,16.140570663189525,1570043297.5203507,1.0,1.0,3.179950475692749
1570043290.9417727,274.0,1570043286.6096823,16.12152773007953,1570043297.5828252,1.0,0.0,
1570043290.9776752,276.0,1570043286.6196823,16.150319562590433,1570043297.650278,1.0,0.0,
1570043291.0096633,278.0,1570043286.6296823,16.065454881815644,1570043297.7165492,1.0,0.0,
1570043291.0416784,282.0,1570043286.6396823,16.043870513989415,1570043297.7815168,1.0,0.0,
1570043291.0777166,286.0,1570043286.6496823,15.90186464130254,1570043297.8477468,1.0,0.0,
1570043291.109645,292.0,1570043286.6596823,15.836211937781796,1570043297.9390235,1.0,0.0,
1570043291.1417773,298.0,1570043286.6696823,15.836211937781796,1570043298.000222,1.0,0.0,
1570043291.1777444,305.0,1570043286.6796823,15.895596230575356,1570043298.0615423,1.0,0.0,
1570043291.2097557,313.0,1570043286.6896822,15.860030539870886,1570043298.12658,1.0,0.0,
1570043291.2417107,322.0,1570043286.6996822,15.834750419751852,1570043298.181537,1.0,0.0,
1570043291.2776544,330.0,1570043286.7096822,15.828500208800682,1570043298.2452896,1.0,0.0,
1570043291.3096704,338.0,1570043286.7196822,15.8016455618822,1570043298.3115597,0.0,1.0,
1570043291.3417976,346.0,1570043286.7296822,15.8016455618822,1570043298.4453075,0.0,0.0,
1570043291.3776476,353.0,1570043286.7396822,15.790923380670701,1570043298.510577,0.0,0.0,
1570043291.4096282,360.0,1570043286.7496822,15.738572083662916,1570043298.6003428,0.0,0.0,
1570043291.4416618,367.0,1570043286.7596822,15.672861234385591,1570043298.661519,0.0,0.0,
1570043291.4776726,373.0,1570043286.7696822,15.672861234385591,1570043298.7131073,0.0,0.0,
1570043291.5097601,379.0,1570043286.7796822,15.61885634548949,1570043298.7803447,0.0,0.0,
1570043291.5418222,385.0,1570043286.7896821,15.571725148169,1570043298.8416195,0.0,0.0,
1570043291.5776634,390.0,1570043286.7996821,15.522389238187527,1570043298.9078083,0.0,0.0,
1570043291.6096616,395.0,1570043286.8096821,15.46456661054203,1570043298.976545,-1.0,1.0,
1570043291.6417475,399.0,1570043286.8196821,15.46456661054203,1570043299.0402744,-1.0,0.0,
1570043291.67767,402.0,1570043286.829682,15.31934766691443,1570043299.1077921,-1.0,0.0,
1570043291.70984,404.0,1570043286.839682,15.31934766691443,1570043299.196815,-1.0,0.0,
1570043291.7416422,406.0,1570043286.849682,15.281301303222655,1570043299.2702312,-1.0,0.0,
1570043291.7776663,407.0,1570043286.859682,15.249761261530537,1570043299.3202739,-1.0,0.0,
1570043291.80978,408.0,1570043286.869682,15.222195601009448,1570043299.380292,-1.0,0.0,
1570043291.8416924,409.0,1570043286.879682,15.053209497332638,1570043299.4415433,-1.0,0.0,
1570043291.8776746,409.0,1570043286.889682,15.041380087088744,1570043299.5077267,-1.0,0.0,
1570043291.909649,410.0,1570043286.899682,15.031222937547797,1570043299.5765593,-1.0,0.0,
1570043291.9417038,410.0,1570043286.909682,14.928248661950725,1570043299.646573,-1.0,0.0,
1570043291.9776578,410.0,1570043286.919682,14.830733223891343,1570043299.7105234,-1.0,0.0,
1570043292.009681,410.0,1570043286.929682,14.719223174493614,1570043299.8003252,-1.0,0.0,
1570043292.0416636,410.0,1570043286.939682,14.580977754822234,1570043299.8615713,-1.0,0.0,
1570043292.077675,410.0,1570043286.949682,14.323016743742551,1570043299.9202569,-1.0,0.0,
1570043292.109926,410.0,1570043286.959682,14.279604444511769,1570043299.9802501,-1.0,0.0,
1570043292.1416323,410.0,1570043286.969682,14.279604444511769,1570043300.0415847,-1.0,0.0,
